BULKLOAD data/sortedData_2_10_100000.txt 100000
QUERY 1840136394 571028615
QUERY 2128861168 1679329601
QUERY 955263646 2074459398
INSERT 413988523 1784545639
QUERY 859252277 1776448157
QUERY 1660770190 24496790
QUERY 264518447 1016472076
QUERY 2058899408 1362367213
QUERY 1183374346 46378435
QUERY 1991253048 1264369929
QUERY 713306209 701111123
QUERY 484885496 1306263626
QUERY 1202687115 897461150
QUERY 1155062441 876093416
QUERY 185752328 481458637
QUERY 1386114817 943606181
QUERY 50537925 252935114
QUERY 82173109 1105816539
QUERY 1620281898 1557620690
QUERY 1031051288 1673608165
QUERY 1221950691 1657021240
QUERY 910265718 1177020871
QUERY 1925494260 537763611
QUERY 1931441947 1076875310
QUERY 2118307804 366597736
QUERY 458837833 145246791
QUERY 1987441744 484042352
QUERY 1365761459 723379697
QUERY 1053364448 328603910
QUERY 427348687 994585058
QUERY 1266795527 591150697
QUERY 1668026007 1102303554
QUERY 1163501711 1090203240
QUERY 937668009 318545651
QUERY 1988374874 259988372
QUERY 1738918726 739555590
QUERY 1454129622 2029051171
QUERY 1308914480 1830241481
QUERY 273908530 412506266
QUERY 1514809821 1248564520
QUERY 191284112 1587020804
QUERY 1708538393 2128217638
QUERY 915867153 960123632
QUERY 1092297836 1270609001
INSERT 1790282827 1476426992
QUERY 672698668 1415240709
QUERY 2291538 993643219
QUERY 708794034 1646145243
QUERY 379777138 1226514141
QUERY 716601634 933362273
QUERY 1422861035 1920855454
QUERY 934317589 939525111
QUERY 1240486816 2141767802
QUERY 996121813 1455984206
QUERY 85291638 900104667
QUERY 693187497 1349860188
QUERY 1720782607 482509548
QUERY 1387425048 1999718936
QUERY 1362643115 1519889873
QUERY 628208421 2025004049
QUERY 2019288204 743181044
QUERY 121264830 249017762
QUERY 1443543664 527688869
QUERY 1331778925 961611429
QUERY 504619039 576293298
QUERY 1566369633 483689685
QUERY 1092791268 212718269
QUERY 373314704 959185371
QUERY 1319941897 2025232020
QUERY 126766134 8020854
QUERY 535709723 256218071
QUERY 898380538 1931938030
QUERY 1941222419 834969767
QUERY 1211794649 689584604
QUERY 1056306437 823638287
QUERY 1545934996 1545893992
QUERY 1131221085 253480111
QUERY 441024575 79902553
QUERY 257338100 92887034
QUERY 2024825064 685620459
QUERY 1527622954 1312630443
QUERY 450969658 1999238080
QUERY 505675555 371313173
QUERY 1624785885 948249978
QUERY 1201730090 198028909
QUERY 1608959295 1018041598
QUERY 492727298 1175943917
QUERY 1861564376 427914932
QUERY 69040509 1477217179
QUERY 1159254446 198370728
QUERY 1979710187 906941240
QUERY 1503102307 1068915674
QUERY 786173394 763148580
QUERY 2030585359 793234324
QUERY 1219405236 847401052
QUERY 298501962 309112297
QUERY 1297606146 1727375894
QUERY 1316271903 906999566
QUERY 2088553835 960793266
QUERY 568279106 574127363
QUERY 753869305 1260544981
QUERY 97464748 839608268
QUERY 765481022 332349591
QUERY 953817458 1355440848
QUERY 953721797 1795147528
QUERY 548425289 428340623
QUERY 411759523 715246415
QUERY 620046685 1539042213
QUERY 1017512611 562180746
QUERY 730832933 1090099484
QUERY 171793645 2113835091
QUERY 1816496108 533668354
QUERY 1743790464 1548973410
QUERY 78149046 1005705337
QUERY 1667266492 813175425
QUERY 758004738 1075848536
QUERY 2023116233 89681547
QUERY 202550399 1738076217
QUERY 1694302352 213143573
QUERY 822447791 1042124033
QUERY 747283410 925107524
QUERY 1869562803 805306902
QUERY 296200677 1367093073
QUERY 680544912 1390789612
QUERY 1293006458 620382308
QUERY 1968399314 983323435
QUERY 79194325 710357
QUERY 991810563 1392740049
QUERY 1874136455 536900942
QUERY 1342207845 2092951506
QUERY 1312560931 520327288
QUERY 1360155110 361434869
QUERY 2136723430 87915140
QUERY 713835933 1189210746
QUERY 1515666255 349603387
QUERY 1359882377 1093771856
INSERT 1086535184 1630672799
QUERY 1678841796 560100973
QUERY 108360790 1278030212
QUERY 1350688584 1964225035
QUERY 1018302696 443697817
QUERY 1287726651 146533149
QUERY 2029417892 502839481
QUERY 1862721858 800007216
QUERY 283196367 1931217839
QUERY 227525638 16707006
QUERY 1225290030 410814994
QUERY 219446527 1574786283
QUERY 1588841967 902255832
QUERY 1416007468 1292391195
QUERY 1795230676 225840616
QUERY 1025847833 2022517513
QUERY 1806251704 1501799174
QUERY 992916382 2039235498
QUERY 2105884143 2010525717
QUERY 1911386381 612417139
INSERT 449544539 1806345131
QUERY 834033687 31765803
QUERY 1640785038 3801476
QUERY 1029649309 1189476203
QUERY 1320507455 1941891630
QUERY 576994985 411522957
QUERY 2114833422 170752679
QUERY 1178938899 1901709674
QUERY 1560571157 1627766704
QUERY 2142838693 1932771048
QUERY 1297776127 292940848
QUERY 808051250 2131622595
QUERY 868081784 1387523158
QUERY 430250180 1291770357
QUERY 1482972288 540124091
QUERY 93534449 291340042
QUERY 1786225029 2081551821
QUERY 798035823 157646121
QUERY 518807784 144931902
QUERY 701539807 1143849810
QUERY 1711752260 486142436
QUERY 2113793185 1833691566
QUERY 382926234 129183332
QUERY 114342612 1159199970
QUERY 104023856 1719005510
QUERY 625617522 547116849
QUERY 780785427 1612689581
QUERY 561398189 797496416
QUERY 1126348766 1441584021
QUERY 1767125139 318333694
QUERY 1772109199 1411872424
QUERY 908094329 1555638664
INSERT 1286582604 1305459802
QUERY 1963958506 410397621
QUERY 1191183048 376114331
QUERY 578240008 889962710
QUERY 2041537634 2002151878
QUERY 1725582161 1480270144
QUERY 2097331217 1846747774
QUERY 136864840 1865033882
QUERY 882848792 1886081652
QUERY 148995625 1722019313
QUERY 1116399863 1311853215
QUERY 1005904701 489741866
QUERY 1208052004 504865747
QUERY 1420317215 2006115186
QUERY 1705379313 1137917543
QUERY 1167263287 553212719
QUERY 1711983357 2139898584
QUERY 261015783 544925281
QUERY 1019550124 2114013092
QUERY 1694978850 1220637267
QUERY 1536517676 1386064033
QUERY 1244695571 129946370
INSERT 802591236 1267863913
QUERY 57446289 780466768
QUERY 1525627839 1290713233
QUERY 1233369773 9826637
QUERY 1667357968 2084580910
QUERY 426380731 1250846451
QUERY 1379108375 1721764269
QUERY 173110845 958106148
QUERY 2132475208 1580751254
QUERY 48592948 1321486029
QUERY 776381720 367987432
QUERY 1917553506 951671246
QUERY 1235458842 2077549305
QUERY 1469834481 822890675
QUERY 1606918740 764713432
QUERY 1492048431 1332750199
QUERY 1994314397 394442748
QUERY 1678841796 560100973
QUERY 198972997 303897087
QUERY 1267733606 1736214337
QUERY 272487189 1902485970
QUERY 1179769038 959901962
QUERY 1066558933 186902661
QUERY 420369017 1270166114
QUERY 1664608862 345484972
QUERY 176470537 2124703625
QUERY 281117064 303859570
QUERY 201367663 1378995299
QUERY 2124448409 2121537237
QUERY 110330942 2044536227
QUERY 1767748730 1285649805
QUERY 948565044 72483937
QUERY 417968909 2110418152
QUERY 2087638130 1129141446
INSERT 221271546 1433001016
QUERY 991736751 856495356
QUERY 1493217364 1249912606
INSERT 1162224763 1969024954
QUERY 453971988 1879184958
QUERY 770245061 375004551
QUERY 314489766 1428835937
QUERY 717204864 408106224
QUERY 260304738 581544839
QUERY 1573281590 1402794144
QUERY 748527861 463909214
QUERY 285450520 435165577
QUERY 1567421783 1603377901
QUERY 1724233855 1194785897
QUERY 938838465 1098390036
QUERY 1847176740 716084367
QUERY 1953849964 46293745
QUERY 1111140013 1192256121
QUERY 1656165335 777508989
QUERY 2142838693 1932771048
INSERT 302878386 1544270950
QUERY 880497858 1656062669
QUERY 312329342 1098640110
QUERY 798333203 1718612181
QUERY 868757739 1260323602
QUERY 1371473025 56570587
QUERY 1290044707 106849627
QUERY 1319524194 320794414
QUERY 1865065364 800807714
QUERY 1592549479 641614514
QUERY 1681783811 1224388924
QUERY 1841877514 1480617410
QUERY 664659865 1738542113
QUERY 1372421485 1698324999
QUERY 456633630 865530452
QUERY 490413725 746990010
QUERY 2114530061 1803252057
QUERY 297382923 1656064704
QUERY 1992977905 1316833244
QUERY 721169507 1430693293
QUERY 1021751758 751836179
QUERY 1926422413 1239473464
INSERT 2107852158 1188211006
QUERY 25743189 213071711
QUERY 1494116711 1045486198
INSERT 906228956 1342869121
QUERY 1233023021 1548495382
QUERY 1705095522 1266645703
QUERY 1352084849 1819242504
QUERY 2071625358 1949765488
INSERT 680120592 699765412
QUERY 1637349095 1069530543
QUERY 942271293 1767171906
QUERY 162697865 880312400
QUERY 205994281 2093220571
QUERY 1247768297 1960478683
INSERT 932651489 1165079884
QUERY 1587662316 989400928
QUERY 640610379 661049528
QUERY 1661959266 437416580
QUERY 478746172 803614607
QUERY 1952739590 1928538905
QUERY 2134533186 1448134695
QUERY 548419344 66644123
INSERT 1481070834 1231724007
QUERY 356297928 92997118
QUERY 573265255 1325291690
QUERY 1476206666 1638773887
QUERY 50685270 685973832
QUERY 851589318 948360484
QUERY 935410022 1220476509
QUERY 1768895853 1578792059
QUERY 77255362 1733987079
QUERY 2132818149 1303626696
QUERY 1647491291 1069986065
QUERY 959202185 291049694
QUERY 2029019641 1966561750
QUERY 1303617602 210800917
QUERY 1431277426 856433979
QUERY 287742391 1012170316
QUERY 1522431028 1298209120
QUERY 70011744 1330183875
QUERY 722106047 1359202871
QUERY 59056378 81616709
QUERY 7277025 1742872868
QUERY 1575798345 155052043
QUERY 1657707055 1989233873
QUERY 853920541 150362571
QUERY 1164614895 1785428490
QUERY 1595574818 204451230
QUERY 1301743995 980163068
QUERY 1555280374 610509685
QUERY 528703420 1429544880
QUERY 149127989 2098256899
QUERY 213164306 1146824215
QUERY 1186090428 1974806403
QUERY 298115126 501310596
QUERY 705761827 454165659
QUERY 209942478 1369983083
INSERT 1765222852 1980492768
QUERY 405040793 654124087
QUERY 1943551707 1171500652
QUERY 607351226 1872002315
QUERY 328298285 70636429
QUERY 22052670 17700338
QUERY 91302541 768149889
QUERY 2054306629 546389569
QUERY 1030948524 1160463637
QUERY 371496099 1534909509
QUERY 1931513970 1605539862
QUERY 819223830 1151997897
QUERY 1688050063 1060477679
QUERY 962230886 1438672132
QUERY 993294584 924084918
QUERY 2122024321 1243645140
QUERY 1701966860 893743897
QUERY 1583288914 1048715718
QUERY 1322639365 295290716
QUERY 1989412247 2001371612
QUERY 436087760 665173104
QUERY 890317799 452254987
INSERT 1883612383 1376339905
QUERY 1350880578 112779470
QUERY 369404599 28146322
QUERY 1611435236 1185463946
QUERY 1722410636 974874265
QUERY 1397115700 73684355
QUERY 486279905 1774184954
INSERT 268103221 517019105
QUERY 253147840 604757304
QUERY 1955637882 616362083
QUERY 985766682 1968576767
QUERY 1432528356 1339252536
QUERY 2052720788 921550260
QUERY 391397191 1231390758
QUERY 18889819 1970548802
QUERY 1722462640 713340096
QUERY 568253976 1976321131
QUERY 1530734344 102550773
QUERY 809879228 337602481
QUERY 1934260649 133729022
QUERY 999598696 1571305922
QUERY 1997537479 215181978
QUERY 1850084598 1938000438
QUERY 652808185 731269603
QUERY 560107086 363151232
QUERY 1531585205 1260995960
QUERY 390672462 1555564365
QUERY 282951179 1966151906
QUERY 552176987 767339130
QUERY 1023457753 364686248
QUERY 554315399 1228486398
QUERY 1959756001 848426764
QUERY 1554278538 993191180
QUERY 1189440790 1678879569
QUERY 1074556064 723272069
QUERY 678083053 1851617068
QUERY 282887344 769871116
QUERY 634875002 1286181807
QUERY 1464310174 913913968
QUERY 1371395201 529532436
QUERY 260221260 1929522442
QUERY 1448514141 1404319585
QUERY 1937248412 582665495
QUERY 636890421 468004306
QUERY 354469141 316710008
QUERY 1929117596 1883259423
QUERY 291674671 873612439
QUERY 1403144875 1104292135
QUERY 124976386 934121299
QUERY 90041386 1296853483
QUERY 1329345483 854632533
QUERY 60506966 2110449398
QUERY 242955112 1039861894
QUERY 1745693059 229548226
QUERY 1942693551 1761350884
QUERY 718159371 776192424
QUERY 1405714051 312940019
QUERY 349388968 105521071
QUERY 89493793 181664739
QUERY 634323545 1644838512
QUERY 421101832 688852786
QUERY 1845716951 1821115873
QUERY 323465595 1543074280
QUERY 31023615 84922845
QUERY 149387981 305421410
QUERY 512737465 814482104
QUERY 996146843 771469812
QUERY 2067099601 1910940089
QUERY 321104725 1512650586
QUERY 224721424 62219189
QUERY 1474659999 213917091
QUERY 1666490943 706654810
QUERY 1012076220 132947314
QUERY 947429418 946630346
QUERY 349951187 1801913952
QUERY 1639758208 74302680
QUERY 536007084 1539207103
QUERY 1700984671 1668696569
QUERY 2115527956 301223140
QUERY 632969292 1653279668
QUERY 1454110426 733526167
QUERY 268432164 1001936847
QUERY 1733730162 1319135310
QUERY 1651574882 2125023787
QUERY 675632317 1401023599
QUERY 110815854 2145072190
QUERY 1458720478 1911952577
QUERY 118881413 1712966894
QUERY 46766003 1084895481
QUERY 1466080386 2024930048
QUERY 1196581711 1695553238
QUERY 1058054024 162790239
QUERY 183089021 1389853515
QUERY 774775863 935987235
QUERY 700456165 1482181640
QUERY 124203788 1619470453
QUERY 2083613992 522394081
INSERT 1402210730 399840482
QUERY 206912204 502699866
QUERY 1214087676 222942575
QUERY 1883759920 761061164
QUERY 699412166 1564050179
QUERY 1799918663 1828914566
QUERY 1781485213 1967632854
QUERY 1174060939 1222609302
QUERY 1572603739 1490436922
QUERY 1872546146 1004361082
QUERY 1227303657 56315055
QUERY 1906377043 1676840236
QUERY 1035418412 1232715038
QUERY 1010853251 1297344554
QUERY 233083723 1710171034
QUERY 1727542663 1528550693
QUERY 871503968 280389472
QUERY 1284750555 1770311620
INSERT 364570564 1826626675
QUERY 1585520070 430954554
QUERY 1059773640 44088938
QUERY 1627675681 877675627
QUERY 773066446 456969843
QUERY 1888612878 678096730
QUERY 877709591 1488674780
QUERY 102739627 1859996077
QUERY 1861631535 1764107015
QUERY 47577921 1688565338
INSERT 1107351561 1732654276
QUERY 654632154 1167465583
QUERY 198369752 1199067355
QUERY 1666231349 1987519915
QUERY 1916671119 1239225957
QUERY 1865167645 1264497347
QUERY 2050048009 2044988760
QUERY 270727564 750173104
QUERY 675382989 405148376
QUERY 1572613960 429787413
QUERY 1628854768 622904729
QUERY 1661866258 63800758
QUERY 839257422 717843203
QUERY 1077053005 485522540
QUERY 60634837 1130553985
QUERY 73282698 1143825662
QUERY 1548974039 1444304272
QUERY 636020031 1395757131
QUERY 1145281006 2141772979
QUERY 629580952 396377017
QUERY 445929328 1496546387
QUERY 2102243227 732331847
QUERY 1862885832 688624590
QUERY 1864923699 673744889
QUERY 1556390582 468547755
QUERY 1397353549 1602487207
QUERY 1569019758 1759671802
QUERY 1611428999 882464925
QUERY 351701964 1677297219
QUERY 96632516 1124122353
QUERY 1572220825 1380938235
QUERY 1632406223 1961205088
QUERY 772130812 39814058
QUERY 2084793524 427986509
QUERY 927733226 688946924
QUERY 1571411849 1042095480
QUERY 961458598 1009207574
QUERY 2056249019 403947667
QUERY 424523100 577834560
QUERY 881417618 1988642909
QUERY 2028456967 923320814
QUERY 91382238 1164258434
QUERY 590361447 1076269455
QUERY 652251458 1739750327
QUERY 320291679 1134855432
QUERY 1538803099 178869645
QUERY 1248748041 165021746
QUERY 1721048101 1963518906
QUERY 1395101727 1412275964
QUERY 429050750 59629225
QUERY 1273805090 1768909826
QUERY 1854133755 193661381
QUERY 1452041527 1430557106
QUERY 1609426751 299673619
QUERY 662240421 1967552748
QUERY 1504011837 853472090
QUERY 118264406 699316213
QUERY 758945438 448746017
QUERY 70172195 2093993635
QUERY 1287726651 146533149
QUERY 2127815084 2077804202
INSERT 2076165765 748473592
QUERY 108221645 2103049394
QUERY 1459577583 710087001
QUERY 1612151966 1406656072
QUERY 1165621105 603100103
INSERT 1050887985 673272299
QUERY 2114738097 2007905771
INSERT 642895737 1836214212
QUERY 100345504 1750350690
QUERY 1897680116 1948390947
INSERT 1754295027 317594341
QUERY 24953794 502547506
QUERY 2011738283 789112604
QUERY 283703236 500654903
QUERY 671918908 1081391847
QUERY 1724287584 2097174570
QUERY 50036426 1303900436
INSERT 1221200400 1054096905
INSERT 200446472 660908284
QUERY 1261060107 583284076
QUERY 416117752 482229990
QUERY 1381000590 1561967762
QUERY 216511413 1997953255
QUERY 502108577 917342837
INSERT 991525493 2023723051
QUERY 237424704 107596959
QUERY 308043431 1862947471
QUERY 954425182 2080854219
QUERY 172631530 1740366771
QUERY 2050739747 3802542
QUERY 1877166048 2029393446
INSERT 1310419249 146980042
QUERY 343004746 551612699
QUERY 153487704 1288256546
QUERY 1596299978 56467180
QUERY 1506725387 1252319440
QUERY 146312070 263541411
QUERY 87320181 1387306606
QUERY 765976847 1546684626
QUERY 1701215765 360352764
QUERY 826725536 121971037
QUERY 119374718 367663846
QUERY 509044167 592604157
QUERY 879466764 361134655
QUERY 1148553304 981959682
QUERY 885586176 1469310394
INSERT 398759834 1134293758
QUERY 688025875 416926283
QUERY 693342047 1714127807
QUERY 1413561666 1383670531
QUERY 96378629 902342638
QUERY 1162509100 2135833093
QUERY 656351636 138154452
QUERY 1561703493 1402284182
INSERT 1960463327 389094292
QUERY 341708379 315881677
QUERY 951652741 165072512
INSERT 2074898258 1578634178
QUERY 2140446034 222411527
QUERY 2114029418 1087406351
QUERY 2067330727 2036154928
QUERY 32481633 894159806
QUERY 1816886980 1385968052
QUERY 1105056401 675793995
QUERY 773596558 2023349350
INSERT 701011168 1454499880
QUERY 1447462266 979350183
QUERY 1645030980 1974383996
QUERY 1955098303 1370033949
QUERY 691756903 441830778
QUERY 328298285 70636429
QUERY 2039783388 568055103
QUERY 904570973 1918206898
QUERY 977559138 1274129389
QUERY 1447446492 1895498325
QUERY 12367188 629317638
QUERY 686099029 1757756538
QUERY 764905086 434956361
QUERY 1141366535 1067010551
QUERY 348005736 1172534537
QUERY 992834728 855254762
QUERY 959329810 1665529597
QUERY 634658492 1439324586
QUERY 1702286931 669635244
QUERY 1992435820 814720760
QUERY 1249677121 509451991
QUERY 1828468707 1290309093
QUERY 601706095 1587035553
QUERY 378498270 1764418689
QUERY 1636776534 444542723
QUERY 106053956 390809696
QUERY 1309085790 2110153259
QUERY 2133214828 1701619548
QUERY 1204868098 219994425
QUERY 560784192 1514533227
QUERY 954085132 1169980987
QUERY 256744721 325703395
INSERT 323479308 1761451925
INSERT 961431642 1867505881
QUERY 1126775269 1145194003
QUERY 1731608364 718692147
QUERY 1954100448 460475669
QUERY 774709677 649716603
QUERY 1371826591 477004817
QUERY 758583760 1350290882
INSERT 1438778352 1936757738
QUERY 750705732 5915690
INSERT 165172631 622660662
QUERY 1465412539 1017133410
QUERY 1681556534 1423442545
QUERY 1245784417 1137686744
QUERY 1888655544 1894046147
QUERY 300437364 1241341724
INSERT 972362544 532636428
QUERY 1462461833 98409997
QUERY 1642449573 1886832354
QUERY 2133380470 1324580993
QUERY 1821394827 370906660
QUERY 717713169 2083628772
INSERT 1819945504 581285061
QUERY 1606716055 2019618487
QUERY 688546592 878193514
QUERY 118517237 2024345886
QUERY 842239874 784479059
QUERY 2007600588 1257100146
QUERY 1211193966 1290481028
QUERY 833215350 1280311131
QUERY 244511641 809659256
QUERY 106064476 208923993
QUERY 98270517 1506381664
QUERY 2098233323 1845088750
QUERY 1261200278 757804021
QUERY 374842189 808551764
QUERY 1034421016 918951082
QUERY 702577008 1553392495
QUERY 1956088068 958843407
QUERY 377611884 1934652
QUERY 1136394619 1594303128
QUERY 690296393 682307153
QUERY 1889265519 1635175723
QUERY 132337539 2136577661
INSERT 1267607053 192371770
QUERY 955046770 1151901145
QUERY 1306023316 479439406
QUERY 1868295082 1234323758
QUERY 1389725803 345957428
QUERY 1059793538 2056061798
QUERY 1360313564 888426773
QUERY 1463876420 1624782643
QUERY 1612440537 1634147386
QUERY 2062073753 1356801989
QUERY 1970198185 1206505222
QUERY 32708024 1368470208
QUERY 1266328392 837118709
QUERY 2078321885 1865737522
QUERY 1639672320 240094112
QUERY 1742811797 1301004340
QUERY 304545351 1008018783
QUERY 278722862 233665123
QUERY 1693285631 375824483
INSERT 1725993656 1744294692
QUERY 1285204732 1043193047
INSERT 1914436490 1701987760
QUERY 280888006 1565026508
QUERY 1058832692 1141431877
QUERY 1975343473 247003779
QUERY 1025280896 1748922485
INSERT 1930328803 240656271
QUERY 1094430551 1838462860
QUERY 420811428 800283680
QUERY 833672205 810220297
QUERY 1518970070 734685562
QUERY 275697487 1140051155
QUERY 861838989 1113331867
QUERY 1272212923 1161425544
QUERY 737979043 471813484
QUERY 1417913427 1292256816
QUERY 378836593 1797560228
QUERY 92254479 1151765293
QUERY 1967035620 1557340340
INSERT 95249459 549907847
QUERY 1517818827 1962338772
QUERY 1410116464 836670212
QUERY 1989844465 1612048549
QUERY 1898352027 1303350035
QUERY 1533781146 1545801450
QUERY 1638055929 1750634276
QUERY 1570186249 254444611
QUERY 804352458 1482690763
QUERY 1297545887 667870007
QUERY 730003714 2015356233
QUERY 2089983492 1230949813
QUERY 1626870461 825791694
QUERY 803984431 121194664
QUERY 349369984 901927466
QUERY 1828038512 1556592995
QUERY 229198208 1556201379
QUERY 181325681 1758723831
QUERY 1224859041 1140357166
QUERY 218123929 930049826
QUERY 1328111338 1514662739
QUERY 955404033 1914631875
QUERY 1713247333 1247660611
QUERY 730395749 418543252
INSERT 223366265 728451922
QUERY 1181867671 344695980
QUERY 499002710 63059454
QUERY 906246362 941674026
QUERY 122301716 1225520950
QUERY 1656658549 1761034453
QUERY 20879804 1633743283
QUERY 1627911340 1753598535
QUERY 334566809 651263534
QUERY 272534056 995970183
QUERY 779492044 219180617
QUERY 1191710137 695526630
QUERY 1099722045 1345912263
QUERY 429600672 75183084
QUERY 1293267998 847936736
QUERY 454051623 650087890
QUERY 2000072773 2089150394
QUERY 1154901947 1626641567
QUERY 1409067808 1529733871
QUERY 1435327570 565767472
QUERY 1052469921 395322369
QUERY 1534469166 1785053649
QUERY 289530568 286420894
QUERY 900231690 1262524261
QUERY 881152915 476736219
QUERY 1635767916 1207036085
QUERY 589286308 572285834
QUERY 1145728584 970468875
QUERY 2011217068 857203375
QUERY 91947740 494249096
QUERY 1349222308 1029816531
QUERY 1544865785 1303392995
QUERY 1986905058 407562662
QUERY 406727805 10482078
QUERY 137492966 1922380303
QUERY 1446532217 1856020316
QUERY 577521053 630438549
QUERY 2003980519 192048860
QUERY 275428329 2074289334
QUERY 1593577283 1404750902
QUERY 290762722 1490010368
QUERY 1518909088 878587169
QUERY 1040393641 268058569
QUERY 2135859894 1204985413
QUERY 1837968713 809790086
QUERY 480895667 1274289079
QUERY 1636328287 1019000491
QUERY 276267745 1742035642
QUERY 1084562363 1598449615
QUERY 906536370 2016985936
QUERY 1130813938 2109611820
QUERY 76454746 1262359762
QUERY 1548667388 1815660490
INSERT 61006919 859883255
QUERY 348727894 1005158014
QUERY 1281425760 653161983
QUERY 1737724346 1406655510
QUERY 48256747 1065399089
QUERY 658876821 25172765
QUERY 1336934538 1754460618
QUERY 440298447 627008983
INSERT 501305367 1486892238
QUERY 1756098480 845954166
QUERY 1710140016 1902735036
QUERY 88140940 186664058
QUERY 1415442346 1159065427
QUERY 1377284180 1981622242
QUERY 1993119007 1709117422
QUERY 445791231 118146305
QUERY 1605038544 1169583874
QUERY 2027305085 1725446773
QUERY 1483949895 1910900514
QUERY 642169542 1438151290
QUERY 1478011661 873412087
QUERY 1369182069 166687721
QUERY 1584855852 1952088108
QUERY 2070234414 1318627285
QUERY 340727511 563484902
QUERY 141448027 938458372
QUERY 2130928249 1803638018
QUERY 1245036421 877068972
QUERY 627810274 848150582
QUERY 483400740 49550439
QUERY 955049377 362037059
QUERY 1760402229 430825678
QUERY 303325391 1303163382
QUERY 602755690 1592934105
QUERY 2069866767 1734385703
QUERY 1334408675 1244605898
QUERY 501068017 27161507
QUERY 1120745039 1245982491
QUERY 252300258 64133492
QUERY 1033267372 93456447
QUERY 374138644 365862802
QUERY 1694745901 1733908594
QUERY 1320810650 67994391
QUERY 101157052 1875467505
QUERY 1247127882 1479573007
QUERY 1167318579 2129527667
QUERY 942451481 2063025935
QUERY 2087973985 525860117
QUERY 1575920518 398828247
QUERY 506616176 672111777
QUERY 2098162943 2075521644
QUERY 1538762198 1575641233
QUERY 1489344713 106817850
QUERY 618517697 1860518058
QUERY 11406001 443695081
QUERY 2109239766 1802823560
QUERY 622438305 924240131
QUERY 683152775 554665962
QUERY 1596779084 575074400
QUERY 463149959 1215927878
QUERY 987468217 1221406280
QUERY 871808935 1695202162
QUERY 1005018722 2079196350
QUERY 1735011544 992279051
QUERY 1615729211 1139831543
QUERY 643061217 773165589
QUERY 377704615 1631121859
QUERY 490384977 2043977490
INSERT 1330364573 1702178363
QUERY 271983749 946217595
QUERY 277034837 961147892
QUERY 1626705030 1831871097
QUERY 976377312 2035550050
QUERY 880624012 538796592
QUERY 514145862 1806493927
QUERY 2082540745 312151075
QUERY 1110394873 1516027705
QUERY 472573506 1508687444
QUERY 959202185 291049694
QUERY 107343099 1198945173
QUERY 147459640 1680922375
QUERY 771961742 482965507
QUERY 750766573 1618706845
QUERY 1288779084 433477143
QUERY 1660651136 61101360
QUERY 308341777 53640488
QUERY 1037112607 1166207898
QUERY 1139910064 857085970
INSERT 1272359394 293609098
QUERY 490543225 97513121
INSERT 2101167358 389384904
QUERY 672592328 2115647171
QUERY 512634145 314395602
QUERY 1620168435 2059616896
QUERY 963714822 1407284060
QUERY 362303884 756772630
QUERY 136509147 1341739013
QUERY 636105013 484536656
QUERY 117630492 28990973
QUERY 2144638144 1850931480
QUERY 1242392233 793803896
QUERY 310012548 1024084015
QUERY 283884427 1242550356
QUERY 1212683062 450139538
QUERY 1834239530 1026945363
QUERY 755190951 538622316
QUERY 1423210037 1804359627
QUERY 2082398288 1530808682
QUERY 1465526277 1289758057
QUERY 1114232602 1176796543
QUERY 679687431 415892955
QUERY 1745055688 1044172490
QUERY 1343571913 1393952569
QUERY 452801328 1330058837
QUERY 1561525646 2132216221
QUERY 1515541256 1593967979
QUERY 44041351 113974112
QUERY 2067815327 1363421610
QUERY 69980892 677967490
INSERT 188939886 932501181
QUERY 1030151782 996565287
QUERY 634735625 1105597650
QUERY 1329585692 1688041374
QUERY 2105478888 1131171177
QUERY 2101167358 389384904
QUERY 1712753197 1850617957
QUERY 1327987112 206856231
QUERY 1139357412 648220869
QUERY 830155165 1879732310
QUERY 837846313 122212631
QUERY 139080478 802269401
QUERY 833768798 1992163413
QUERY 705348256 1798339097
QUERY 1501473406 999577564
QUERY 1206433795 1488956923
INSERT 198307559 2137177792
QUERY 792324054 727113984
QUERY 578225045 1516567760
QUERY 1462696181 1027736574
QUERY 1484992641 2074719993
QUERY 441767868 1122336503
QUERY 916785958 1685959360
QUERY 744909507 1353167022
QUERY 1342861166 1658313117
QUERY 1398691849 1301414262
QUERY 670498375 1262297119
QUERY 142550045 631970212
QUERY 559206557 350966012
QUERY 308112582 2075573348
QUERY 775257324 1959203666
QUERY 2107852158 1188211006
QUERY 1295356219 222959382
QUERY 725512935 637809206
QUERY 898411534 1993476108
INSERT 1932821832 625628484
QUERY 989924229 600841853
QUERY 1684778409 1427168655
QUERY 1203366606 275941132
QUERY 1153259531 1191304091
QUERY 504319377 750420299
QUERY 141130176 1044850616
QUERY 2084234744 67578962
QUERY 1881025508 1816364626
QUERY 639455179 926310730
QUERY 1978889381 1324171928
QUERY 1312544419 55518924
QUERY 1246823015 81212977
QUERY 1273771725 122200006
QUERY 2047735565 1895429594
INSERT 1755177352 693909239
QUERY 427451099 671187827
QUERY 391402650 81713004
QUERY 1173556678 1670035737
QUERY 835096509 1243727809
QUERY 28264029 311269559
QUERY 1151913051 263670128
QUERY 778279122 406032351
QUERY 1441013162 904037769
QUERY 1272851396 1435413289
QUERY 453856216 87188171
QUERY 672644439 1941578997
QUERY 1204275569 1190668363
QUERY 250310190 1656296561
QUERY 391402650 81713004
QUERY 1232409180 1467648372
