BULKLOAD Testcases/TC_5/sortedData_2_10_100000.txt 100000
QUERY 868196050 1740078443
QUERY 96923714 733081400
QUERY 192485808 1623080063
QUERY 892874579 1012058795
QUERY 728324415 488527214
QUERY 159464812 324421788
QUERY 1507318019 1053153389
INSERT 2014644233 1929332204
QUERY 984940958 374972682
QUERY 1167252893 2129691542
QUERY 375369942 974185793
INSERT 105255099 837079593
QUERY 1069582071 32736060
QUERY 296829014 470079674
QUERY 1312586258 342239740
QUERY 209400325 811400324
QUERY 1796341282 2099898155
QUERY 1727241093 768954995
QUERY 1144570247 122576447
INSERT 1249825346 959656040
QUERY 2059114523 634453825
QUERY 1428629041 749018684
QUERY 1647352590 954534086
QUERY 1163934412 1983783893
QUERY 1632641527 434976013
QUERY 423778320 692451801
QUERY 1564565087 1774421747
QUERY 777666995 1158126697
QUERY 488447328 755649888
QUERY 836992249 1356529316
QUERY 632069464 1424063696
QUERY 909960748 809007170
QUERY 1298461825 44826300
QUERY 470911050 1065825674
QUERY 883836629 1793062891
QUERY 498079179 158623659
QUERY 417812114 917676407
QUERY 298649215 1611335908
QUERY 882043401 686162777
QUERY 263221506 2072769754
QUERY 1077482836 1882052254
QUERY 1507202526 684005192
QUERY 1249824551 834927742
QUERY 1994245745 692209113
QUERY 971175857 1811516024
QUERY 501614305 1867312322
QUERY 405991451 29241338
QUERY 2102011092 702108450
QUERY 1478823101 2135558912
INSERT 1237071336 703255316
QUERY 1953079867 1602954120
QUERY 1697559902 327395861
QUERY 1338163243 2135043831
QUERY 75541969 73515793
QUERY 1775777357 47437080
QUERY 1473836664 534313512
QUERY 1843726432 1907033302
QUERY 814637384 117824131
QUERY 1572097946 1161528815
INSERT 1896376586 1938851700
QUERY 1129531296 681100284
QUERY 1346653263 1916049661
QUERY 1082019096 1868141975
QUERY 2030074781 1957303096
QUERY 198847007 1489430949
QUERY 253498926 1097239934
INSERT 1103336343 640148461
QUERY 415294615 1583385911
QUERY 1661168907 1982390061
QUERY 29527100 58411481
QUERY 361642388 1850378941
QUERY 812096279 2010588475
QUERY 1240068527 1460966829
QUERY 997012828 1190453015
QUERY 1416395040 965421549
QUERY 526314439 1933790920
QUERY 760785894 1576875366
QUERY 1906442068 512649426
QUERY 1601208912 1489974737
QUERY 246138262 1653922508
QUERY 967405689 1223202183
QUERY 1999448762 2031135625
QUERY 849073526 1392357871
QUERY 866816975 678022756
QUERY 1109662620 2137999438
QUERY 974358238 2007328237
QUERY 1349819326 1824672593
QUERY 50466747 1093663769
QUERY 1975715853 1667148153
QUERY 589596969 1168745600
QUERY 1281223881 540396664
QUERY 1623686156 1148424828
QUERY 1613339784 1218085925
QUERY 193271683 266518964
QUERY 499261697 1549489337
QUERY 1516249749 686657557
QUERY 953155514 580280069
QUERY 261988179 1958145395
QUERY 12189422 614766121
QUERY 120495110 1320005033
QUERY 1296697560 2094485867
QUERY 769074972 1836373572
QUERY 412789040 1395550909
QUERY 695646496 785149170
QUERY 1842312558 1978016601
QUERY 1951696358 865447599
QUERY 1997386200 302206204
QUERY 1092830046 1357970069
QUERY 1441745661 1874263160
QUERY 94841423 926838932
QUERY 1324390967 135416179
QUERY 1990471015 2031975014
QUERY 311601398 1834263469
QUERY 1262378879 312561086
QUERY 1403546644 18054685
QUERY 387524797 1414189088
QUERY 1502542342 965655782
QUERY 1519253345 1406516049
QUERY 851957206 573362370
QUERY 955843398 601772635
QUERY 1408671716 1706927296
QUERY 1469325762 1416223621
QUERY 1641096764 1385756230
QUERY 1721431718 1643247070
QUERY 698751656 374843314
QUERY 1673021892 394303382
QUERY 502142219 565400342
QUERY 2109039636 1645225431
QUERY 1823845373 932669962
QUERY 1217015056 149666445
QUERY 1535422675 431701694
QUERY 2084656629 154690810
QUERY 1610222979 2036415630
QUERY 1302203379 1093857358
QUERY 354031243 438169307
QUERY 377257979 1998643982
QUERY 1810977547 1846581508
QUERY 1462887140 740153710
QUERY 900470019 839269297
QUERY 993960108 1823453290
QUERY 1713345691 1130692857
QUERY 634371996 1410788010
QUERY 480962199 1087933970
QUERY 939094304 862845931
QUERY 1733681773 1777617866
QUERY 1272549140 1190816185
QUERY 1901581671 1318085953
QUERY 1113953158 1136952489
QUERY 1360586759 1145392458
QUERY 364336721 1381871913
QUERY 1020566947 1470298470
QUERY 185660754 723354448
QUERY 1100703356 2109499439
QUERY 747321282 59617681
QUERY 523929862 1727875465
QUERY 677110024 972461795
QUERY 640265041 466587224
QUERY 399220201 311587150
QUERY 435361108 578531057
QUERY 458289509 303096644
QUERY 1841544973 1655411379
QUERY 572360943 551169454
QUERY 561309283 280122977
QUERY 569438892 29036723
QUERY 869110374 470036990
QUERY 594927361 1106608305
QUERY 841543366 1150067886
INSERT 1299832875 1453164530
QUERY 1770706039 1610663398
QUERY 763812659 766168634
QUERY 632542104 1569771600
QUERY 1172171618 838534246
QUERY 1684073732 2045704789
QUERY 293171090 1045592991
QUERY 550827030 651600681
QUERY 388576507 1102974040
QUERY 1766703399 1052202167
QUERY 969692879 188252006
QUERY 2077581732 1988647674
QUERY 679698272 257595625
QUERY 893488171 982839998
QUERY 1601073628 868653578
QUERY 2012751023 623917154
QUERY 1303733056 1790542332
QUERY 1631922216 589389192
QUERY 1533202688 1839211746
QUERY 1740160672 1793656328
QUERY 559933962 888890263
QUERY 442024574 892220331
INSERT 51137504 1832394809
QUERY 1186286248 1049664630
QUERY 1274856051 1109472401
QUERY 1110319220 1154825722
QUERY 859150917 1681849898
QUERY 152299782 1946719611
QUERY 1533891949 1793223597
QUERY 1967185697 2132968638
QUERY 1817879799 192376572
QUERY 2086677229 46179840
QUERY 1674342116 1872504850
QUERY 1715873153 1583926190
QUERY 1736643793 1206262904
QUERY 1999370807 798924636
QUERY 1076996458 1606913122
QUERY 1592398112 1571101001
QUERY 1051803653 959838585
QUERY 743968040 1416181395
QUERY 2069412524 1315554447
QUERY 890631510 1926560431
QUERY 2045080681 884650814
QUERY 445636404 2024435638
QUERY 1483865112 2141167999
QUERY 1831053230 1692403956
QUERY 641751564 16083207
QUERY 416353409 748694054
QUERY 1855842656 991250920
QUERY 3049541 1321147895
QUERY 967859663 2108584096
QUERY 1892704460 1754395968
QUERY 1713972648 1060493004
QUERY 578487782 967458341
QUERY 16604923 1617720565
QUERY 58120123 560979810
QUERY 1943411048 141869615
QUERY 732627655 1977528987
QUERY 1938629435 1454523765
QUERY 810490919 448859421
QUERY 668154374 1054329255
QUERY 1326105280 1610570012
INSERT 1365019806 1945562494
QUERY 1438811177 1164574103
QUERY 1961219095 756888518
QUERY 1514871429 551585760
QUERY 939525566 205787360
INSERT 1919297914 565013778
QUERY 1158831193 137351677
QUERY 400849243 1573783840
QUERY 48944735 276696263
QUERY 132895232 1616667007
QUERY 1430402454 726899274
QUERY 2135655358 1448459445
QUERY 1516954714 1339236009
QUERY 963833570 91603171
QUERY 430744241 1270313937
INSERT 1337437748 1188944245
QUERY 37140462 653679026
QUERY 192999049 1105363744
QUERY 355054160 559401007
QUERY 1072517709 771889331
QUERY 2141977964 208547223
QUERY 225999864 1007473255
QUERY 1544236401 1037961212
QUERY 265432089 2013024452
QUERY 586642096 1394983771
QUERY 319635476 1198313780
QUERY 1757714787 1322570093
INSERT 238563946 1223400209
QUERY 27173623 43708675
QUERY 1503411268 1403626380
QUERY 975790665 1133683831
QUERY 758951214 1490240839
QUERY 832078106 659648355
QUERY 979283832 1476757198
QUERY 1086988337 812459172
INSERT 1325552283 2035859381
QUERY 170898743 1348057760
QUERY 176157652 808712887
QUERY 2040600373 1813202710
QUERY 1804573433 1760248300
QUERY 240748403 438708585
INSERT 570075837 2028095010
QUERY 1534584831 1411910108
QUERY 2130055914 1756906856
QUERY 2006421591 171039822
QUERY 347197474 1960195169
QUERY 97439837 386514050
QUERY 1218832688 91024999
QUERY 1397667253 1219146956
QUERY 1760176907 909608652
QUERY 174035112 262031804
QUERY 1482872174 1239639192
QUERY 1395190454 401379913
QUERY 1327119785 449215711
QUERY 1811443432 1008390449
QUERY 1470598301 1916558999
QUERY 1648640895 857002833
QUERY 1766611485 1096899429
QUERY 2091623791 1817057900
QUERY 848125375 2062680710
QUERY 287027402 303332608
QUERY 752548320 835375701
QUERY 1843766150 1196681263
QUERY 1441275755 1188883041
QUERY 1169563915 258143345
QUERY 2053753561 1989376612
QUERY 1058290814 51088122
QUERY 971190908 468045491
QUERY 514633160 1344606774
QUERY 1866219333 767953371
QUERY 2032439744 892736271
QUERY 117353969 1909926051
QUERY 1951943629 2008221062
QUERY 740283904 1541117835
QUERY 1592205957 1242764305
QUERY 2048255719 542540958
QUERY 1510452882 1961913128
QUERY 1087288212 1651581543
QUERY 396834166 840191770
QUERY 1167556241 1357358542
QUERY 1848610218 1079738581
QUERY 1747102798 214910156
QUERY 786061762 219757339
QUERY 589528642 1541286748
QUERY 1792816479 395239176
QUERY 2046820719 1082265315
QUERY 814564537 1591135671
QUERY 479726561 34251755
QUERY 2136407515 1499551831
QUERY 1042849288 589635596
QUERY 809392935 1461324430
QUERY 126744546 234290434
INSERT 500460361 1110146646
QUERY 2083529638 1527445321
QUERY 392851347 390743227
QUERY 249273202 1492052689
QUERY 1480976557 2066485248
INSERT 1476420117 961850888
QUERY 643278290 2072517371
QUERY 1323955301 1092073992
QUERY 1375956310 137945256
QUERY 1394148479 478238101
QUERY 1628635362 1491913406
QUERY 1741186608 1979902464
QUERY 1313395373 981965476
QUERY 1943816365 1749551689
QUERY 1792930944 2108310307
QUERY 746974328 355222034
QUERY 706886104 1329157752
QUERY 1474831696 1522122859
QUERY 1795862169 1163546976
QUERY 760137928 1213184382
QUERY 1089633870 776757261
QUERY 424520515 39507129
QUERY 1788719355 1397314545
QUERY 1836703303 436579807
QUERY 1987901843 469366039
QUERY 1750825294 2006554473
QUERY 1600077729 1915691832
QUERY 696502191 1062910305
QUERY 1774135196 835156286
QUERY 1441614077 1379410638
QUERY 406498536 2118084763
QUERY 236278794 1083367107
QUERY 606087908 555979781
QUERY 1228338397 2099714563
QUERY 1867922748 1584385445
QUERY 833486138 1032446151
QUERY 2050732680 821139034
QUERY 685123365 689047453
QUERY 2047232423 1343302700
QUERY 498998393 207188998
QUERY 499653004 1972750052
QUERY 1136354842 335492447
QUERY 1919877892 1418620495
QUERY 1780605058 1151174942
QUERY 1598496904 1632258482
QUERY 1561406142 801691279
QUERY 2144993979 819990919
QUERY 1879152380 98565534
QUERY 1827110971 659462872
QUERY 958699619 1230386891
QUERY 1430465079 1083918069
QUERY 1392330621 549926928
QUERY 975239097 1811089588
QUERY 465297220 1529917902
QUERY 474518568 1883594496
QUERY 1170938368 805718995
QUERY 1256159499 1569860044
QUERY 505585623 614623845
QUERY 882272898 1518232220
QUERY 108547422 1877811138
QUERY 534111838 1445318663
QUERY 827752917 323672228
QUERY 1967095092 274049238
QUERY 687476893 984769673
QUERY 1344128389 411627036
QUERY 571455244 220957734
QUERY 134415796 610265582
QUERY 531337258 352735891
QUERY 1536546471 1281553447
QUERY 567043843 181541689
QUERY 130201680 153816606
QUERY 1946975743 122284279
QUERY 533911315 289197564
QUERY 510155298 2080984948
QUERY 1348057930 1272950348
QUERY 892872478 990358442
QUERY 2048813079 611263110
INSERT 468373274 792804799
QUERY 1083314947 1193614773
QUERY 1880464601 1322505833
QUERY 1856417148 1289129055
QUERY 1799284353 1521571264
QUERY 2065338146 1202916257
QUERY 512588534 2137238833
QUERY 2038568264 150626705
QUERY 943431505 201862677
QUERY 521443637 802459601
QUERY 963745638 1255753303
QUERY 179018051 1399703359
QUERY 796922826 1611694614
QUERY 608297207 709870255
QUERY 699625440 959218813
QUERY 21489013 2088292164
QUERY 1367564648 17170751
QUERY 1294967743 962153301
QUERY 87008828 1332996898
QUERY 154219195 990785446
INSERT 1861310703 396166396
QUERY 1653351775 762898267
QUERY 1368702906 989936421
QUERY 532725316 1078689751
QUERY 298770751 1088966921
QUERY 1373362030 627116093
QUERY 6347860 994150910
QUERY 1148370105 968610822
QUERY 1364777218 2122703004
QUERY 953995729 664631206
QUERY 220251830 1457145983
QUERY 1191300402 1678338287
QUERY 224408593 1483389911
INSERT 1993183591 2074526758
QUERY 963833570 91603171
QUERY 17280119 1892139824
QUERY 1882031475 507022178
QUERY 2050332286 147536012
INSERT 869313196 1685106063
QUERY 859531562 1827614847
QUERY 1032712941 144233786
QUERY 1472231457 443583874
QUERY 1255267051 825704244
QUERY 82535675 938636613
QUERY 1156355092 1643122238
QUERY 1314442494 1239269124
QUERY 882710635 111047166
QUERY 798288012 600227722
QUERY 79275588 626240233
QUERY 1069824107 1051081051
QUERY 449066972 1982736688
QUERY 1602168118 1755524163
QUERY 165108414 1908378399
QUERY 1105982971 1407078247
QUERY 1518125413 1567088844
QUERY 19832918 991478797
QUERY 1757196013 1395160485
QUERY 1902862702 1325090386
QUERY 46062008 1412019566
QUERY 1931241226 1166049735
QUERY 1844884287 57836365
QUERY 1464914612 2117831537
QUERY 1537436733 1526372896
QUERY 1469580500 952571479
QUERY 217196055 156192792
QUERY 337116801 220037713
QUERY 631364589 701405893
QUERY 2086811862 1202746171
QUERY 1560033905 630363959
QUERY 600711848 190429375
QUERY 1910994250 1498250793
QUERY 424072406 1056829095
QUERY 68855511 160953018
QUERY 380990732 776553434
QUERY 17620749 439223844
QUERY 232714067 254452217
QUERY 119241610 2029364710
QUERY 1419374095 1735669372
QUERY 938397323 1949980359
QUERY 655567998 1543857241
QUERY 1154083746 1655894081
QUERY 284963868 1049968289
QUERY 211139051 860651477
QUERY 2127317564 982547075
QUERY 1978071010 871243686
QUERY 269459198 975009645
QUERY 1481471943 1531239435
QUERY 1403641896 1305983444
QUERY 1583305158 1753304906
QUERY 655789547 1116529221
QUERY 969356369 1355197277
QUERY 789119854 924901531
QUERY 289128859 1221061911
INSERT 558588057 48587908
QUERY 1376300117 1097313224
QUERY 1672306392 2029042487
QUERY 712199452 341226037
QUERY 997015584 261841406
QUERY 399874541 1462378807
QUERY 2139803652 1410786114
QUERY 1889294181 663640531
QUERY 499754148 1683825615
QUERY 1148797626 2031924737
QUERY 507648238 389354824
QUERY 1506756071 317850789
QUERY 2106811561 1976665701
QUERY 14568588 1210351498
QUERY 1622114085 676426180
QUERY 1962009244 250053642
QUERY 990512648 151615389
QUERY 107735514 2090627837
QUERY 1283992028 229326944
QUERY 2074297100 1909078253
QUERY 532473196 1593476028
INSERT 882337518 1209287079
QUERY 1801185374 2127585382
QUERY 1350178142 1348108704
QUERY 323066400 654681731
QUERY 1766833915 968975545
QUERY 105483925 100864020
QUERY 2140275081 439266649
QUERY 411848950 2027863641
QUERY 198847007 1489430949
QUERY 1996586998 732135410
QUERY 412121113 2031649102
QUERY 1857551459 1764628329
QUERY 624306710 2087508333
QUERY 581519543 1548204448
QUERY 1125253989 1154928783
QUERY 891986186 2092142514
QUERY 1775857511 118610261
QUERY 744702603 771198426
QUERY 324459568 1266730313
QUERY 2022753916 2019541948
QUERY 940901585 710285345
QUERY 1902413068 1997056214
QUERY 1485506490 266919180
QUERY 1351434215 1915980808
QUERY 1588573152 601741949
INSERT 185792108 1372940375
QUERY 480467223 268436501
QUERY 161576644 1131889170
QUERY 2072790755 1152260386
QUERY 1956444201 836770588
QUERY 1789645353 732588840
QUERY 1846953556 1896009589
QUERY 1337099093 1222801062
QUERY 394721921 1532515982
QUERY 1129640863 784507528
QUERY 46342841 571863668
QUERY 153447419 1411409342
QUERY 1470338313 1799494276
QUERY 1083952170 236543896
QUERY 876025531 122069460
QUERY 827809530 459130858
QUERY 739885153 1399293816
QUERY 1108468569 1474527060
QUERY 1016594269 1668037596
QUERY 1002227819 803894758
INSERT 1375520564 395815237
QUERY 1479767408 869252415
QUERY 1145425637 648405948
QUERY 1024027097 1758100814
INSERT 381858703 1058694792
QUERY 1291399037 1842250474
QUERY 231643638 586140819
QUERY 858630142 38838112
QUERY 1649697741 114290923
QUERY 1122653198 1035318749
QUERY 36630116 641099609
QUERY 1310100935 34734482
QUERY 1093429274 1518667581
QUERY 9096437 94232541
QUERY 905399056 179616589
QUERY 1531425973 2022057432
QUERY 743407154 1632731714
QUERY 1858453509 1892434192
QUERY 31024382 993103623
QUERY 1027838106 1869524665
QUERY 1240708598 1381631544
QUERY 696905544 1284021069
QUERY 1840174811 5681021
QUERY 718252950 78523795
QUERY 1202398660 1820654600
QUERY 223007402 973324247
QUERY 1525308965 561875743
QUERY 1159572404 333274763
QUERY 537361896 119151291
QUERY 1955087813 280724361
QUERY 1821691745 396091057
QUERY 1840261815 1398347174
QUERY 1876404032 1559129311
QUERY 384969910 1272820771
QUERY 1875859610 880566381
QUERY 2134391438 1871262522
QUERY 468372807 1549227153
QUERY 1798527219 1551121464
QUERY 1256438069 820696079
QUERY 71559605 600568266
QUERY 618275518 804277163
QUERY 1876055220 2105850995
QUERY 1759484021 1651794435
QUERY 753106529 1307385656
QUERY 456203804 568509986
QUERY 1012861351 589996052
QUERY 1270043360 1298698852
QUERY 222211816 234525848
QUERY 154897774 894490730
QUERY 852858077 762279214
QUERY 266590001 41306777
QUERY 1901506101 1863524400
INSERT 74332425 1967112182
QUERY 2064435539 99908392
QUERY 1369951752 1419211704
QUERY 1170995174 977870658
QUERY 1323987409 214875612
QUERY 1155970354 58472865
QUERY 2125043032 1232453985
QUERY 1881605770 661218103
QUERY 1238037043 127281762
QUERY 707875117 1208435133
QUERY 849560607 1337666904
QUERY 168053914 391175000
QUERY 834487875 1131371049
QUERY 1615207907 1360723687
QUERY 1009729995 293359948
QUERY 365075703 213018637
QUERY 1875488601 2060253345
QUERY 1196036868 1936043185
QUERY 2049875673 1435225233
QUERY 1087289321 1446368751
QUERY 336005547 617195534
QUERY 957018794 105778891
QUERY 410837861 1673806863
QUERY 1788983334 18850473
QUERY 1274850070 87247755
QUERY 456175553 2069662668
QUERY 1080674695 334161943
QUERY 913412614 1176817756
QUERY 1552216721 2110573647
QUERY 1315587302 886624198
INSERT 43526671 616181208
QUERY 1143219634 1293452135
QUERY 762277422 1055821074
QUERY 1511996627 200217098
QUERY 2000323516 1821302788
QUERY 817217627 27215387
QUERY 730918801 745844938
QUERY 1082583254 766541671
QUERY 16147929 1024868619
QUERY 1582617244 1361830247
QUERY 1116632556 2119255749
QUERY 1721777485 1637010754
QUERY 1941240752 1173277933
QUERY 1443024368 274515069
QUERY 1341245733 1592272815
QUERY 12315694 1425095838
QUERY 1523678365 1907933727
QUERY 1415705645 478107691
QUERY 853337311 1619202901
QUERY 1417978635 1737196121
QUERY 119044201 1399874718
QUERY 1496771414 696991424
QUERY 1922225467 781945731
QUERY 1739374973 1724464390
QUERY 803351670 142256383
QUERY 1023821593 655749061
QUERY 127468314 517242107
QUERY 556354704 1331265962
QUERY 338116695 495628308
QUERY 1137186079 1050249159
QUERY 276059163 1998882633
QUERY 284079777 2033408808
QUERY 1286399358 1412070138
QUERY 1725608733 810247133
QUERY 1727818581 339319849
QUERY 474922138 921574759
QUERY 1111062924 987353750
QUERY 66055981 1189439325
QUERY 1366701575 1748476576
QUERY 883946901 30394245
QUERY 937850238 536193103
QUERY 1995590358 603987575
QUERY 1804320239 1606221671
QUERY 652249169 840922306
QUERY 288929573 1280190979
QUERY 1295672058 1148246145
QUERY 1433975264 247713773
QUERY 1438105864 1759425318
QUERY 2035102953 1394776508
QUERY 1298173840 31956724
QUERY 1910114782 1409165838
QUERY 102604497 893125565
QUERY 1845139158 472945766
QUERY 1015458845 706688403
QUERY 1732332793 247612118
QUERY 1902270567 1069368951
QUERY 1265855641 2030985433
QUERY 566859210 139423161
QUERY 1467091899 1319884267
QUERY 65526184 429818841
QUERY 902764607 2035113812
QUERY 1403156220 39718614
QUERY 949618419 1785760924
QUERY 1601156844 1483662970
QUERY 986629453 517953777
QUERY 2025392445 1694092646
QUERY 2016379050 1053682857
QUERY 1483501698 1137796699
QUERY 1025426863 2045588910
QUERY 914642475 1004984456
QUERY 1378824006 651989114
QUERY 527361230 2074117673
QUERY 1660880277 1196264979
QUERY 1892759762 1990378512
QUERY 896577721 803859172
QUERY 1723811920 68585470
QUERY 1456084942 1532495991
QUERY 1151652167 642550562
QUERY 1833732470 2131832893
QUERY 1992266633 493559408
QUERY 1635757205 990317994
QUERY 833212858 999814702
QUERY 90731187 838183966
QUERY 1204403599 326523291
QUERY 1239631456 42373534
QUERY 1625507588 2101244019
QUERY 2085593265 855059723
QUERY 1294551949 1486018854
QUERY 328853200 3421631
QUERY 1003236333 1011580015
QUERY 2029383069 1621285784
QUERY 845556824 379750545
QUERY 1972389786 2098767305
QUERY 880204507 788255756
QUERY 1526184464 1581425767
QUERY 868905943 434827643
QUERY 438249275 1992709545
QUERY 856805912 956714544
QUERY 1515990236 63217529
QUERY 442968074 1889740737
QUERY 185340193 1000605700
QUERY 1664165941 1689104143
QUERY 1084077167 2026238892
QUERY 1150278587 25922138
QUERY 2018631683 18337865
QUERY 1253222115 744743881
QUERY 941976446 33655124
QUERY 197500100 2050191488
QUERY 765732563 1814245429
QUERY 769157369 1246799684
QUERY 841813635 1211252255
QUERY 442061714 304235582
QUERY 1777004752 2036741452
QUERY 33857639 2033817861
QUERY 341577224 51323614
QUERY 2101515102 1128029752
QUERY 479805556 1501209780
QUERY 657289158 1352021508
QUERY 135172806 349940605
QUERY 880502452 2013481509
QUERY 279704289 1312020799
QUERY 1303446808 1994402960
QUERY 2045726574 158482115
QUERY 1286511867 1935844199
QUERY 146221120 593940288
QUERY 107213346 32370516
QUERY 608637387 1878823708
INSERT 1489139839 1744821569
QUERY 1454776458 1057613204
QUERY 1353191470 1375160131
QUERY 643112437 95743945
QUERY 1382255813 62173230
QUERY 1351743562 1167784439
QUERY 1274997786 987803022
QUERY 1596440409 1210654785
QUERY 1436152698 505935649
QUERY 396305111 233295242
QUERY 985835630 1656171000
QUERY 1455539134 753085887
QUERY 1709140576 234289314
QUERY 1402073753 600001342
QUERY 1074918621 2095366078
INSERT 1036761126 459522108
QUERY 864220620 2056892180
QUERY 1229849201 1056700514
QUERY 374179119 1572890692
QUERY 981597775 1396028172
QUERY 909175412 722568415
QUERY 652994214 1831932100
QUERY 1457451567 1036989161
QUERY 685248107 1651368717
QUERY 537733105 1484305896
QUERY 1240346888 1801958884
QUERY 891135986 197613845
QUERY 364801114 97011059
QUERY 1222169056 1405596272
QUERY 637103845 1915567252
QUERY 805072766 1480816977
QUERY 879941437 467903935
QUERY 1952209831 2123927860
QUERY 1442173154 1791390775
QUERY 1989004620 894534224
QUERY 1814159292 1408886389
QUERY 28859384 1966451876
QUERY 1734535480 1027563081
QUERY 360896411 906835804
QUERY 1374739739 1316867811
QUERY 1434533062 1089473306
QUERY 825258056 1702291956
QUERY 63211156 1338855506
QUERY 2093789015 318496753
INSERT 2122648399 137464981
QUERY 1420314052 351937841
QUERY 863862563 13515132
QUERY 1770290827 1670179096
QUERY 1446561031 2103251392
QUERY 877270249 897989758
QUERY 49981894 1024810112
QUERY 971115479 1809683620
QUERY 642272267 1187066764
QUERY 1879220812 1164678062
QUERY 707602673 303689577
QUERY 444455294 1158841011
QUERY 1430460599 1731371447
QUERY 1938860071 1445709279
QUERY 1470472126 984045259
INSERT 1015932619 1665683343
QUERY 1465348297 1454554279
QUERY 113766338 2096224955
QUERY 656343980 934042820
QUERY 1130749231 1889577120
QUERY 109489639 1632255252
QUERY 1359078208 281158324
QUERY 76409391 1352697930
QUERY 2026649744 876601538
QUERY 466565038 161724980
QUERY 110466288 1808645581
QUERY 595204754 1481788330
QUERY 1899129918 313422164
QUERY 1676579253 713291324
QUERY 1898353496 981783011
QUERY 1992767278 1360728660
QUERY 2014870650 673222544
QUERY 834947524 1513074829
QUERY 1174236762 1131455753
QUERY 465760436 936268579
QUERY 1133641998 988851682
QUERY 82351099 1722477522
QUERY 1352342312 994799032
QUERY 1377871880 886987233
QUERY 1560209777 1296037403
QUERY 645839180 877572177
QUERY 1477466444 757827899
QUERY 1694096478 597485149
QUERY 1586336831 1558471282
QUERY 881191431 1018781507
QUERY 1975155956 827953562
QUERY 195754071 1062858735
QUERY 1198863253 1448651531
QUERY 1326654682 1284277623
QUERY 764710112 859213103
QUERY 1456698252 1729349484
QUERY 2018060004 845906834
QUERY 1928302221 745431083
QUERY 423642876 743767579
QUERY 1139745227 1240767542
QUERY 891986186 2092142514
QUERY 431171151 1453006558
QUERY 164736013 86663620
QUERY 2072336104 728476505
QUERY 538384884 258566031
QUERY 1588169134 830776266
QUERY 2067695643 1567757789
QUERY 1719869857 2075514118
QUERY 328982584 176215569
QUERY 460737989 558366479
QUERY 645030099 807658225
INSERT 313559555 1158956554
QUERY 1994400625 1548006943
QUERY 273148962 675428804
QUERY 408842219 910815734
QUERY 1571857418 682540244
QUERY 260122239 2010176099
QUERY 519285659 1730357962
QUERY 1075354920 863594141
QUERY 1994730148 1225154606
QUERY 1962185269 21710914
QUERY 2011854422 1073070614
QUERY 972909256 473698255
QUERY 1156238499 812897000
QUERY 393026281 896592246
QUERY 1326917067 323598159
QUERY 1180464907 29968930
QUERY 953209631 2007559771
QUERY 2029270685 1206219762
QUERY 657240285 712683843
QUERY 412243643 1551810682
QUERY 217224034 1515655823
QUERY 1388806685 374840233
QUERY 1699750537 1466108948
QUERY 1901930426 2133914943
QUERY 1202765118 113591430
QUERY 1995255709 2097029574
QUERY 2125869443 640508214
INSERT 390629438 44835248
QUERY 262059282 393573814
INSERT 872309598 658338236
QUERY 102536077 1765054394
QUERY 851160943 896669938
QUERY 632934067 83557961
QUERY 270318220 381399819
INSERT 613241559 1829652984
QUERY 1888489188 729351301
QUERY 959985761 617437788
QUERY 1991454764 1226163125
INSERT 54440070 248915174
QUERY 50437431 591626577
QUERY 1109668074 1442052356
QUERY 1037912285 530702633
QUERY 388545356 1147623105
QUERY 1904167623 1969162317
INSERT 998634671 1628593934
QUERY 32832323 1247426250
QUERY 1325176242 1989825552
QUERY 932407236 1531736727
QUERY 228108931 1519651719
QUERY 913146013 1904416309
QUERY 900876854 2093510412
QUERY 1850194388 1225400403
QUERY 1161609253 1842619018
QUERY 614297462 1821075573
QUERY 555561730 209655378
QUERY 1741392106 1314604517
QUERY 1189838246 693771264
QUERY 330795556 1643895468
QUERY 27173623 43708675
QUERY 1866985852 907583168
QUERY 414803296 1324686447
QUERY 307861727 191825754
QUERY 644556512 1548283359
QUERY 715404228 907016179
QUERY 1600787444 1984670178
QUERY 1737137915 244492983
QUERY 1297114917 178616069
QUERY 370872325 1698896747
QUERY 1568732716 903579604
QUERY 1338480738 44026880
QUERY 1592310239 650625177
QUERY 1381214120 1785046111
QUERY 1852953006 1528120959
QUERY 729855884 23057727
QUERY 1633830532 1602712895
QUERY 1154125994 1520482635
QUERY 276578591 2036624466
QUERY 1635154904 834671724
QUERY 667377035 1083466359
QUERY 1362512696 1603698403
QUERY 1234947487 590399525
QUERY 1403360630 561630248
QUERY 922406299 359862446
QUERY 1502326328 595243691
QUERY 348710082 339463929
QUERY 548850527 1489249947
QUERY 1867057191 1345580827
QUERY 1552560108 1053414778
QUERY 340142221 1373140938
QUERY 1643418665 1057645525
QUERY 135751208 546571575
INSERT 916264980 405211654
QUERY 753921737 1048738566
QUERY 2139404755 1722224145
QUERY 1225567924 1368261332
QUERY 695564350 178884336
QUERY 1601725637 1349816727
QUERY 1965731767 137866268
QUERY 1906472765 1424801976
QUERY 792053625 978320054
QUERY 527961667 1212020561
QUERY 1618994629 1199329567
QUERY 598470332 771313248
QUERY 1026129035 1989592716
QUERY 1191925796 1485998985
QUERY 1886395411 1091433111
QUERY 579905832 2075668312
QUERY 51396042 926380971
QUERY 1174451932 23655123
QUERY 752472328 1131712968
QUERY 2113239921 656736809
QUERY 1597507385 1762670612
QUERY 527463782 1202740124
QUERY 43228526 2119751023
QUERY 2094556037 1871046745
